Vitamin C (mg per 100g),Vitamin B11 (mg per 100g),Sodium (mg per 100g),Calcium (mg per 100g),Carbohydrates (g per 100g),food,Iron (mg per 100g),Calories (kcal per 100g),Sugars (g per 100g),Dietary Fiber (g per 100g),Fat (g per 100g),Protein (g per 100g),food_normalized
1.4,0.069,0.4,138.0,58.1,pineapple cake,1.7,367.0,0.0,0.9,13.9,4.0,pineapple cake
1.1,0.089,0.3,9.4,38.5,peach pie,0.6,262.0,19.0,0.9,11.7,2.2,peach pie
0.4,0.042,0.2,22.5,25.8,fruit coffeecake,1.2,156.0,0.0,1.3,5.1,2.6,fruit coffeecake
0.0,0.055,0.1,10.5,14.6,pound cake,0.4,116.0,0.0,0.2,6.0,1.7,pound cake
0.0,0.0,0.2,25.3,28.2,pound cake bread,1.2,215.0,10.0,0.9,9.6,3.9,pound cake bread
0.1,0.037,0.2,96.2,42.3,white cake,1.1,264.0,26.3,0.6,9.2,4.0,white cake
0.015,0.036,0.3,34.2,48.4,coffeecake with chocolate frosting,0.5,298.0,0.0,1.8,9.7,4.5,coffeecake with chocolate frosting
0.0,0.068,0.05,0.9,8.0,popcorn cake,0.2,38.0,0.001,0.3,0.3,1.0,popcorn cake
19.0,0.3,2.8,889.5,390.2,banana cream pie,12.3,3190.0,143.0,8.3,161.3,52.2,banana cream pie
9.1,0.053,0.076,5.4,12.3,baked apple pie mcdonalds,0.6,91.0,4.9,0.6,4.4,0.9,baked apple pie mcdonalds
0.0,0.076,0.1,26.5,36.4,sponge cake,1.0,187.0,0.0,0.0,2.7,4.6,sponge cake
0.1,0.086,0.2,99.3,36.0,yellow cake,1.1,245.0,0.0,0.5,9.9,3.6,yellow cake
0.07,0.027,0.1,58.0,13.7,shortcake,0.7,98.0,0.0,0.0,4.0,1.7,shortcake
1.8,0.081,0.3,18.0,69.3,cherry pie,3.3,486.0,0.0,0.0,22.0,5.0,cherry pie
7.8,0.033,0.3,19.2,61.0,dutch apple pie,1.2,397.0,30.2,2.2,15.8,3.0,dutch apple pie
0.2,0.012,0.3,57.0,50.7,chocolate cake,1.5,352.0,0.0,1.5,14.3,5.0,chocolate cake
0.0,0.011,0.039,0.6,16.3,marshmallow,0.038,64.0,11.5,0.013,0.033,0.4,marshmallow
0.2,0.066,0.045,0.0,18.2,sugar apple,0.075,72.0,0.0,3.4,0.2,1.6,sugar apple
0.099,0.059,0.044,0.097,7.8,toffee,0.092,67.0,7.6,0.0,3.9,0.1,toffee
0.074,0.012,0.075,13.3,21.1,vanilla fudge with nuts,0.1,123.0,20.1,0.3,3.9,0.8,vanilla fudge with nuts
0.0,0.014,0.063,4.2,2.0,peanuts chocolate coated,0.037,21.0,1.5,0.2,1.3,0.5,peanuts chocolate coated
0.2,0.066,0.041,10.9,8.5,caramel with nuts chocolate coated,0.2,66.0,5.8,0.6,2.9,1.3,caramel with nuts chocolate coated
0.082,0.088,0.2,52.5,36.4,gingerbread,2.1,263.0,0.0,0.0,12.1,2.9,gingerbread
0.0,0.0,0.0,0.0,0.2,rolo nestle,0.0,24.0,0.078,0.0,1.0,0.009,rolo nestle
0.0,0.056,0.04,10.8,23.2,vanilla fudge,0.036,108.0,22.6,0.0,1.5,0.3,vanilla fudge
0.097,0.016,0.1,23.1,42.3,halavah,3.2,328.0,0.0,3.2,15.1,8.7,halavah
0.1,0.096,0.016,16.8,23.2,praline,0.5,189.0,21.8,1.4,10.1,1.3,praline
7.3,0.032,0.011,3.9,15.6,fruit juice bar,0.1,67.0,13.5,0.8,0.089,0.9,fruit juice bar
0.0,0.046,0.1,7.6,20.2,peanut brittle,0.3,138.0,14.5,0.7,5.4,2.1,peanut brittle
0.0,0.0,0.039,0.2,4.8,butterscotch,0.02,21.0,4.3,0.0,0.2,0.079,butterscotch
0.0,0.016,0.006,47.8,15.6,chocolate coffee beans,0.6,155.0,14.4,1.6,9.4,2.1,chocolate coffee beans
0.096,0.044,0.061,4.5,12.9,nougat with almonds,0.082,56.0,11.7,0.5,0.2,0.5,nougat with almonds
0.007,0.02,0.015,0.051,14.1,carob,0.011,135.0,8.5,1.0,7.8,2.0,carob
0.0,0.09,0.085,6.7,12.4,peanut butter fudge,0.072,62.0,11.7,0.1,1.1,0.6,peanut butter fudge
0.0,0.033,0.021,3.5,2.4,sugar coated almonds,0.061,17.0,2.2,0.013,0.6,0.4,sugar coated almonds
0.093,0.002,0.002,12.9,19.0,chocolate coated marshmallow,0.7,118.0,12.5,0.6,4.7,1.1,chocolate coated marshmallow
0.2,0.016,0.021,86.0,68.4,raisins chocolate coated,1.7,390.0,62.2,3.1,14.8,4.1,raisins chocolate coated
0.0,0.0,0.001,0.4,1.9,chewing gum sugarless,0.0,5.0,0.0,0.078,0.013,0.0,chewing gum sugarless
0.0,0.0,0.083,0.0,2.9,chewing gum,0.0,11.0,2.0,0.012,0.032,0.0,chewing gum
0.009,0.096,0.061,5.5,25.4,chocolate syrup,0.8,109.0,19.4,1.0,0.4,0.8,chocolate syrup
0.023,0.079,0.084,9.3,12.0,chocolate fudge syrup,0.2,67.0,6.6,0.5,1.7,0.9,chocolate fudge syrup
0.2,0.016,0.018,44.1,29.9,m ms milk chocolate mars,0.5,207.0,26.7,1.2,8.9,1.8,m ms milk chocolate mars
0.084,0.06,0.051,91.8,21.9,milk chocolate with almonds,0.7,216.0,18.0,2.5,14.1,3.7,milk chocolate with almonds
0.0,0.062,0.032,8.3,13.0,chocolate fudge,0.3,70.0,12.4,0.3,1.8,0.4,chocolate fudge
0.0,0.0,0.0,0.0,0.0,milk chocolate with rice cereal,0.0,0.0,0.0,0.0,0.0,0.0,milk chocolate with rice cereal
0.0,0.097,0.017,18.4,10.9,m ms peanut chocolate mars,0.2,93.0,9.1,0.7,4.7,1.7,m ms peanut chocolate mars
0.064,0.052,0.013,0.087,18.0,dark chocolate,0.3,165.0,13.8,2.2,9.7,1.5,dark chocolate
0.0,0.094,0.042,53.8,107.4,chocolate semisweet,5.3,806.0,91.6,9.9,50.4,7.1,chocolate semisweet
0.0,0.0,0.025,1.1,6.7,after eight mints nestle,0.062,36.0,5.6,0.2,1.0,0.1,after eight mints nestle
0.0,0.033,0.045,13.2,4.2,milk chocolate,0.2,37.0,3.6,0.2,2.1,0.5,milk chocolate
0.2,0.051,0.009,59.7,17.8,white chocolate,0.025,162.0,17.7,0.081,9.6,1.8,white chocolate
0.0,0.069,0.001,9.8,24.8,chocolate,1.1,208.0,21.1,2.3,14.0,1.6,chocolate
0.099,0.048,0.064,0.085,18.8,twix mars,0.042,146.0,14.0,0.3,7.2,1.4,twix mars
0.0,0.094,0.022,0.0,7.6,kit kat nestle,0.059,62.0,6.5,0.2,3.3,0.7,kit kat nestle
0.077,0.015,0.1,0.015,35.1,snickers mars,0.2,280.0,28.8,1.3,13.6,4.3,snickers mars
0.068,0.085,0.021,0.038,41.3,milky way mars,0.047,264.0,34.6,0.6,10.0,2.3,milky way mars
60.0,0.076,0.1,250.2,44.5,clif bar,4.5,235.0,21.5,5.0,4.0,10.0,clif bar
0.0,0.0,0.008,0.0,4.4,gum drops,0.0,18.0,3.5,0.0,0.042,0.0,gum drops
41.6,0.0,0.036,0.0,56.3,skittles wild berry mars,0.0,249.0,47.1,0.0,2.6,0.1,skittles wild berry mars
41.4,0.0,0.025,0.0,56.3,skittles original mars,0.0,251.0,47.0,0.0,2.7,0.1,skittles original mars
41.6,0.0,0.095,0.0,56.3,skittles tropical mars,0.0,251.0,47.0,0.0,2.7,0.1,skittles tropical mars
16.8,0.081,0.0,4.5,12.0,fruit leather,0.1,52.0,6.9,0.0,0.4,0.029,fruit leather
0.0,0.011,0.028,0.034,13.7,taffy,0.0,60.0,10.3,0.0,0.5,0.087,taffy
0.0,0.0,0.0,0.0,0.0,eisbonbons mac iver,0.0,23.0,0.0,0.0,0.0,0.0,eisbonbons mac iver
0.024,0.061,0.015,13.9,7.8,caramels,0.049,39.0,6.6,0.0,0.8,0.5,caramels
0.0,0.0,0.021,0.2,5.9,hard candy,0.038,24.0,3.8,0.0,0.067,0.0,hard candy
0.0,0.0,0.076,0.08,1.0,jellybeans,0.029,4.0,0.8,0.083,0.043,0.0,jellybeans
0.2,0.098,0.016,1.5,14.7,jellies,0.084,56.0,10.8,0.2,0.069,0.005,jellies
1.8,0.1,0.06,13.5,14.9,wheat germ toasted,2.7,115.0,2.3,4.5,3.2,8.7,wheat germ toasted
0.0,0.046,0.086,9.0,27.5,crispy brown rice,0.4,124.0,2.9,2.3,1.1,2.3,crispy brown rice
0.0,0.0,0.0,0.0,0.2,bran flakes asda,0.0,109.0,0.0,0.0,0.6,0.0,bran flakes asda
0.0,0.025,0.095,115.6,46.0,amaranth cooked,5.2,251.0,0.0,5.2,3.9,9.3,amaranth cooked
0.0,0.1,0.049,71.0,138.5,triticale,4.9,645.0,0.0,0.0,4.0,25.1,triticale
0.0,0.002,0.016,3.5,9.3,barley raw,0.3,42.0,0.094,1.9,0.1,1.2,barley raw
0.0,0.076,0.071,17.5,37.9,bulgur dry,1.2,171.0,0.2,9.2,0.7,6.1,bulgur dry
13.4,0.3,0.073,149.0,32.6,cottonseed kernels roasted,8.0,754.0,0.0,8.2,54.1,48.6,cottonseed kernels roasted
0.0,0.028,0.036,67.3,58.6,rice bran,21.9,373.0,1.1,24.8,24.6,15.8,rice bran
0.0,0.0,0.0,0.0,0.089,chaptti roti indian bread,0.0,491.0,68.4,0.0,2.5,7.0,chaptti roti indian bread
0.0,0.084,0.026,31.5,39.4,quinoa cooked,2.8,222.0,1.6,5.2,3.6,8.1,quinoa cooked
0.0,0.0,0.0,0.0,0.5,dar vida swiss original,0.0,116.0,0.0,0.0,3.1,0.0,dar vida swiss original
0.0,0.016,0.053,123.5,50.0,teff cooked,5.2,255.0,0.0,7.1,1.6,9.8,teff cooked
0.0,0.059,0.031,41.5,134.0,couscous dry,1.9,650.0,0.0,8.7,1.1,22.1,couscous dry
0.0,0.0,0.0,0.0,0.0,weetabix weetabix,0.0,2078.0,0.0,0.0,11.5,0.0,weetabix weetabix
0.0,0.022,0.082,21.9,25.1,oat bran cooked,1.9,88.0,0.0,5.7,1.9,7.0,oat bran cooked
0.0,0.066,0.053,11.8,33.5,buckwheat cooked,1.3,155.0,1.5,4.5,1.0,5.7,buckwheat cooked
0.0,0.044,0.076,1.7,16.8,millet puffed,0.6,74.0,0.1,0.6,0.7,2.7,millet puffed
0.0,0.091,0.036,18.0,4.9,oat bran raw,40.0,23.0,0.1,1.2,0.5,1.3,oat bran raw
0.086,0.052,0.018,0.4,5.0,popcorn oil popped,0.2,64.0,0.027,0.9,4.8,0.8,popcorn oil popped
0.0,0.017,0.038,17.2,52.4,kamut cooked,3.5,251.0,0.0,6.7,1.6,11.1,kamut cooked
0.0,0.005,0.015,42.3,37.4,wheat bran,6.1,125.0,0.2,24.8,2.5,9.0,wheat bran
0.074,0.06,0.002,12.4,5.7,cheese popcorn,0.2,58.0,0.0,1.1,3.7,1.0,cheese popcorn
0.0,0.0,0.0,0.0,21.2,raisin bran crunch kelloggs,0.0,90.0,9.0,0.0,0.5,1.9,raisin bran crunch kelloggs
0.0,0.087,0.054,12.6,36.5,couscous cooked,0.6,176.0,0.2,2.2,0.3,6.0,couscous cooked
0.0,0.0,0.0,0.0,1.0,multigrain cheerios general mills,0.0,4.0,0.2,0.1,0.005,0.038,multigrain cheerios general mills
0.0,0.022,0.049,18.2,33.8,bulgur cooked,1.7,151.0,0.2,8.2,0.4,5.6,bulgur cooked
0.0,0.099,0.016,0.6,6.2,popcorn air popped,0.3,31.0,0.086,1.2,0.4,1.0,popcorn air popped
0.0,0.0,0.053,347.4,141.1,teff raw,14.7,708.0,3.6,15.4,4.6,25.7,teff raw
0.0,0.066,0.041,19.4,51.3,spelt cooked,3.2,246.0,0.0,7.6,1.6,10.7,spelt cooked
0.0,0.2,0.013,16.0,145.7,millet raw,6.0,756.0,0.0,17.0,8.4,22.0,millet raw
0.0,0.001,0.001,1.4,20.9,popcorn unpopped,0.9,106.0,0.3,3.6,1.2,3.1,popcorn unpopped
0.0,0.085,0.6,16.9,33.2,whole wheat cooked,1.5,150.0,0.2,3.9,1.0,4.8,whole wheat cooked
2.8,0.023,0.026,30.2,45.9,wheat sprouted,2.3,214.0,0.0,1.2,1.4,8.1,wheat sprouted
0.0,0.053,0.036,11.2,21.1,whole wheat dry,0.9,96.0,0.1,2.7,0.6,3.1,whole wheat dry
0.0,0.079,0.069,12.2,22.4,caramel popcorn,0.5,122.0,15.1,1.5,3.6,1.1,caramel popcorn
0.0,0.092,0.03,3.4,9.6,wheat puffed,3.8,44.0,0.0,0.5,0.1,1.8,wheat puffed
0.0,0.0,0.0,0.0,0.0,roggenmischbrot sonnenblumenkerne aldi,0.0,82.0,0.0,0.0,3.1,0.0,roggenmischbrot sonnenblumenkerne aldi
0.0,0.087,0.037,12.1,16.1,wheat germ,1.9,112.0,0.0,4.1,3.0,7.2,wheat germ
0.3,0.073,0.6,0.052,49.8,microwave popcorn,0.2,465.0,0.3,8.7,26.3,7.3,microwave popcorn
0.0,0.088,0.046,5.2,41.2,millet cooked,1.1,207.0,0.2,2.3,1.7,6.1,millet cooked
0.5,1.1,0.012,0.043,130.9,kamut raw,1.0,627.0,15.2,16.9,4.1,27.3,kamut raw
0.0,0.054,0.032,65.3,136.6,wheat durum,6.8,651.0,0.0,0.0,4.7,26.3,wheat durum
0.0,0.0,0.045,53.8,143.3,sorghum,8.4,651.0,0.0,12.1,6.3,21.7,sorghum
0.0,0.058,0.094,61.4,145.7,white wheat,8.8,657.0,0.8,23.4,3.3,21.7,white wheat
0.0,0.036,0.078,40.6,128.2,rye,4.4,571.0,1.7,25.5,2.8,17.5,rye
0.0,0.056,0.076,47.0,122.1,spelt raw,7.7,588.0,11.9,18.6,4.2,25.4,spelt raw
0.0,0.03,0.054,2.2,8.6,buckwheat raw,0.3,41.0,0.0,1.2,0.4,1.6,buckwheat raw
0.0,0.0,0.0,0.0,3.0,honey cereali general mills,0.0,104.0,0.0,0.0,2.0,0.0,honey cereali general mills
0.0,0.008,0.064,17.3,44.3,barley cooked,2.1,193.0,0.4,6.0,0.7,3.5,barley cooked
0.0,0.085,0.074,5.4,6.6,oats,0.5,39.0,0.0,1.1,0.7,1.7,oats
0.4,0.065,0.077,15.9,6.5,amaranth raw,0.8,37.0,0.2,0.7,0.7,1.4,amaranth raw
0.0,0.3,0.097,28.4,121.6,semolina,7.3,601.0,0.0,6.5,1.8,21.2,semolina
0.0,0.1,0.026,28.2,38.5,quinoa dry,2.7,221.0,0.0,4.2,3.6,8.5,quinoa dry
4.6,0.002,0.086,23.0,36.2,wheat shredded,1.4,155.0,0.4,5.5,1.0,5.2,wheat shredded
0.1,0.005,0.031,10.3,1.0,cattail,0.2,5.0,0.074,0.9,0.0,0.2,cattail
0.012,0.01,0.006,9.8,15.0,peanut granola bar,0.6,116.0,8.2,0.7,5.7,2.4,peanut granola bar
0.0,0.0,0.0,0.0,0.9,vanilla bluberry bar kind,0.0,49.0,0.096,0.0,1.4,0.0,vanilla bluberry bar kind
0.1,0.008,0.006,11.9,15.6,coconut granola bar,0.5,150.0,9.7,1.8,9.1,1.5,coconut granola bar
0.0,0.009,0.067,7.7,14.9,almond granola bar,0.6,119.0,0.0,1.2,6.1,1.8,almond granola bar
0.1,0.014,0.062,18.5,17.3,chocolate chip granola bar,0.7,105.0,0.0,1.1,3.9,1.8,chocolate chip granola bar
0.4,0.007,0.028,0.7,18.6,fruit granola bar,1.0,82.0,13.3,1.8,0.2,1.4,fruit granola bar
0.2,0.011,0.084,12.8,13.5,granola bar,0.6,99.0,6.0,1.1,4.2,2.1,granola bar
0.0,0.042,0.059,31.2,19.0,peanut bar,0.4,209.0,16.9,1.6,13.5,6.2,peanut bar
3.9,0.094,0.087,102.5,18.0,milk cereal bar,1.5,103.0,11.5,0.1,2.7,1.6,milk cereal bar
3.2,0.0,0.0,20.7,18.1,almond rice bar,1.8,128.0,0.0,1.0,5.7,2.0,almond rice bar
0.065,0.021,0.086,2.4,10.3,fruit nut squares,0.1,55.0,6.4,0.3,1.3,0.3,fruit nut squares
0.0,0.013,0.1,6.8,16.0,rice wheat cereal bar,0.6,90.0,7.0,0.4,2.0,2.0,rice wheat cereal bar
0.0,0.019,0.01,5.9,20.4,crisped rice bar,1.8,113.0,0.0,0.6,3.8,1.4,crisped rice bar
0.0,0.014,0.086,42.6,142.9,brown rice raw,2.7,685.0,1.6,6.5,5.4,14.7,brown rice raw
0.0,0.0,1.0,69.0,61.1,rice pilaf cooked,2.0,352.0,0.6,1.4,8.8,7.0,rice pilaf cooked
0.0,0.0,2.4,58.6,139.1,beef flavored rice raw,5.2,657.0,0.0,2.9,2.3,19.8,beef flavored rice raw
0.0,0.051,0.008,4.9,35.0,wild rice cooked,1.0,166.0,1.2,3.0,0.6,6.5,wild rice cooked
0.0,0.2,0.051,33.6,119.8,wild rice raw,3.1,571.0,4.0,9.9,1.7,23.6,wild rice raw
0.0,0.0,0.0,0.0,0.0,congee with pork shrimp and squid plus egg,0.0,178.0,0.0,0.0,0.3,0.0,congee with pork shrimp and squid plus egg
0.4,0.074,1.1,16.2,43.3,white rice pasta cooked,1.9,246.0,0.0,5.1,5.7,5.1,white rice pasta cooked
0.0,0.0,2.1,30.2,127.3,chicken flavored rice raw,4.7,601.0,4.0,2.0,2.2,17.9,chicken flavored rice raw
0.0,0.3,0.039,20.9,78.2,instant white rice raw,6.0,361.0,0.026,1.8,0.9,7.4,instant white rice raw
12.9,0.0,0.2,1.4,24.1,rice crisps,2.9,107.0,2.3,0.2,0.4,1.8,rice crisps
0.0,0.5,0.055,131.4,149.6,parboiled white rice raw,6.2,692.0,0.6,3.3,1.9,13.9,parboiled white rice raw
0.0,0.1,0.001,13.2,41.4,instant white rice cooked,2.9,193.0,0.0,1.0,0.8,3.6,instant white rice cooked
0.0,0.0,2.7,169.3,155.7,rice pilaf raw,5.0,732.0,3.1,2.4,2.8,21.3,rice pilaf raw
0.0,0.092,0.097,3.1,23.0,rice cracker cake,0.4,111.0,0.2,1.2,1.2,2.0,rice cracker cake
0.0,0.1,0.088,30.0,41.2,parboiled white rice cooked,2.9,194.0,0.2,1.4,0.6,4.6,parboiled white rice cooked
0.0,0.01,0.009,6.6,44.7,white rice steamed,0.5,199.0,0.0,1.2,0.4,4.2,white rice steamed
0.0,0.025,0.024,1.0,7.3,brown rice cake,0.1,35.0,0.047,0.4,0.3,0.7,brown rice cake
0.0,0.017,0.015,20.4,151.1,glutinous white rice raw,3.0,685.0,0.0,5.2,1.0,12.6,glutinous white rice raw
1.0,0.3,3.0,75.0,122.8,white rice pasta raw,6.5,600.0,0.0,0.0,4.0,15.3,white rice pasta raw
0.0,0.012,0.027,3.5,36.7,glutinous white rice cooked,0.2,169.0,0.078,1.7,0.3,3.5,glutinous white rice cooked
0.0,0.007,0.086,19.5,45.8,brown rice cooked,1.0,218.0,0.7,3.5,1.6,4.5,brown rice cooked
0.0,0.0,0.9,24.7,54.4,beef flavored rice cooked,2.2,319.0,0.0,1.5,7.9,7.0,beef flavored rice cooked
0.0,0.073,0.077,15.8,44.5,white rice cooked,1.9,205.0,0.015,0.6,0.4,4.3,white rice cooked
0.0,0.0,0.9,16.3,54.8,chicken flavored rice cooked,2.2,317.0,1.5,1.6,8.0,6.2,chicken flavored rice cooked
0.0,0.4,0.081,51.8,147.9,white rice raw,8.0,675.0,0.2,2.4,1.2,13.2,white rice raw
0.0,0.098,0.8,796.7,1.1,cheese imitation,0.8,441.0,1.1,0.0,36.2,28.3,cheese imitation
0.0,0.074,0.2,182.0,1.4,cheshire cheese,0.005,110.0,0.0,0.0,8.7,6.6,cheshire cheese
0.0,0.002,0.7,843.0,0.8,monterey cheese,0.8,421.0,0.6,0.0,34.2,27.7,monterey cheese
0.0,0.048,0.3,219.3,0.4,edam cheese,0.1,107.0,0.0,0.0,8.3,7.5,edam cheese
0.0,0.1,0.9,594.0,1.7,fontina cheese,0.2,420.0,1.7,0.0,33.6,27.6,fontina cheese
0.0,0.049,0.6,796.7,0.8,monterey cheese low fat,0.8,350.0,0.6,0.0,24.4,31.9,monterey cheese low fat
0.0,0.071,0.7,774.1,2.9,colby cheese,0.9,445.0,0.6,0.0,36.3,26.8,colby cheese
0.0,0.069,0.4,261.3,0.9,american cheese,0.2,93.0,0.6,0.0,7.9,4.5,american cheese
0.0,0.03,0.3,158.4,0.7,blue cheese,0.063,106.0,0.2,0.0,8.6,6.4,blue cheese
0.5,1.8,3.12,14.2,2.58,Hot tea (Garam Chai),0.02,16.14,2.58,0.0,0.53,0.39,hot tea (garam chai)
1.51,5.6,4.92,20.87,3.65,Instant coffee,0.06,23.16,3.62,0.0,0.75,0.64,instant coffee
1.51,5.53,13.98,58.1,6.62,Espreso coffee,0.15,51.54,6.53,0.0,2.14,1.75,espreso coffee
5.95,1.28,0.23,1.18,2.7,Iced tea,0.02,10.34,2.7,0.0,0.01,0.03,iced tea
45.3,14.05,79.82,7.08,9.05,Raw mango drink (Aam panna),0.14,35.92,7.49,0.61,0.03,0.16,raw mango drink (aam panna)
41.44,24.57,2.63,5.07,9.38,Fruit Punch (with fresh juices),0.1,36.12,9.25,0.06,0.03,0.14,fruit punch (with fresh juices)
15.08,9.13,2.26,3.3,5.99,Fruit Punch (with squashes),0.06,23.13,5.88,0.17,0.02,0.07,fruit punch (with squashes)
5.27,2.11,28.52,1.84,5.48,Lemonade,0.05,20.8,5.47,0.02,0.01,0.03,lemonade
5.68,2.92,28.13,2.2,5.55,Lem-o-gin,0.09,21.52,5.38,0.13,0.03,0.08,lem-o-gin
3.61,3.14,189.6,10.84,1.86,Cumin infused water (Jeere/Zeere ka pani),0.32,9.09,1.46,0.46,0.11,0.17,cumin infused water (jeere/zeere ka pani)
10.67,12.64,23.2,17.81,5.72,Coco pine cooler,0.13,32.75,5.52,0.26,1.0,0.56,coco pine cooler
103.5,63.89,1.57,8.13,5.43,Summer cooler,0.28,22.43,5.21,0.2,0.04,0.37,summer cooler
3.62,13.79,24.2,113.66,9.23,Hot cocoa,0.31,90.1,9.01,0.0,4.56,3.36,hot cocoa
2.53,9.49,13.84,53.29,11.24,Cold coffee with ice cream,0.12,67.85,11.18,0.01,2.11,1.57,cold coffee with ice cream
6.84,19.83,13.61,62.64,9.15,Banana milkshake (Kele milkshake),0.13,65.31,7.96,0.26,2.37,1.84,banana milkshake (kele milkshake)
20.1,53.68,13.27,62.33,7.23,Mango milkshake (Aam milkshake),0.15,56.9,7.15,0.26,2.35,1.73,mango milkshake (aam milkshake)
10.22,17.45,14.05,59.92,7.62,Pineapple milkshake (Ananas milkshake),0.11,55.72,7.6,0.0,2.23,1.66,pineapple milkshake (ananas milkshake)
10.82,16.85,14.63,67.42,7.11,Orange milkshake (Narangi milkshake),0.11,57.42,7.08,0.0,2.52,1.86,orange milkshake (narangi milkshake)
4.82,41.91,40.65,102.13,8.15,Egg nog,0.43,97.14,8.06,0.02,5.11,4.78,egg nog
1.0,18.0,18.31,45.65,6.51,Sweet Lassi (Meethi lassi),0.03,35.66,6.51,0.0,0.68,1.29,sweet lassi (meethi lassi)
1.02,18.07,65.4,47.78,1.86,Lassi (salted),0.04,18.84,1.84,0.02,0.72,1.35,lassi (salted)
12.3,16.14,437.5,113.79,27.4,Cheese and chilli sandwich ,0.99,218.11,2.38,2.08,9.78,6.8,cheese and chilli sandwich
0.0,14.92,461.67,110.13,29.16,Egg sandwich (Ande ka sandwich),1.44,285.96,1.86,1.88,15.8,8.69,egg sandwich (ande ka sandwich)
1.53,12.96,362.64,87.84,25.77,Cucumber sandwich (Kheere ka sandwich),1.02,188.6,1.64,2.45,8.0,4.8,cucumber sandwich (kheere ka sandwich)
3.64,12.08,571.96,199.73,29.1,Cheese and pineapple sandwich (Cheese aur ananas ka sandwich),1.04,257.71,4.1,2.33,12.8,8.2,cheese and pineapple sandwich (cheese aur ananas ka sandwich)
3.16,12.18,549.71,191.2,26.92,Cheese and tomato sandwich (Cheese aur tamatar ke sandwich),1.0,243.32,2.85,1.97,12.27,7.92,cheese and tomato sandwich (cheese aur tamatar ke sandwich)
0.0,11.1,389.67,89.56,25.38,Chicken sandwich,1.19,253.27,1.6,1.64,11.75,13.12,chicken sandwich
3.16,22.04,364.99,94.03,28.54,Peanut and tomato sandwich (Moongfali aur tamatar ka sandwich),1.58,291.43,2.82,4.03,16.14,9.53,peanut and tomato sandwich (moongfali aur tamatar ka sandwich)
1.01,10.38,612.49,172.04,34.26,Rainbow sandwich,1.2,272.75,4.05,2.1,12.54,7.75,rainbow sandwich
6.0,17.42,461.66,115.68,18.51,Club sandwich ,0.86,235.32,2.01,1.81,15.12,7.31,club sandwich
6.0,17.53,305.36,122.44,19.68,Vegetarian club sandwich,0.77,198.33,2.08,2.06,11.33,5.45,vegetarian club sandwich
0.0,9.04,374.39,67.75,14.0,Pin wheel sandwich,1.36,311.52,1.45,0.93,24.93,8.77,pin wheel sandwich
2.7,21.7,302.88,118.05,29.04,Carrot apple sandwich (Gajar aur seb ka sandwich),1.8,214.11,5.3,3.66,9.12,5.3,carrot apple sandwich (gajar aur seb ka sandwich)
1.25,12.65,662.75,73.54,21.54,Salami sandwich,1.11,255.59,2.0,1.97,15.51,8.7,salami sandwich
12.9,17.05,342.7,79.53,23.2,Vegetable and mayonnaise sandwich,0.91,244.26,2.35,2.35,15.4,4.47,vegetable and mayonnaise sandwich
1.98,16.33,423.26,95.71,25.9,Egg and tomato sandwich (Ande aur tamatar ka sandwich),1.3,222.11,2.09,1.77,10.51,7.66,egg and tomato sandwich (ande aur tamatar ka sandwich)
1.65,13.05,205.27,85.18,39.24,Sweet open sandwich,1.15,244.25,12.23,2.36,8.15,4.99,sweet open sandwich
0.0,12.7,456.57,172.35,21.01,Mushroom and cheese sandwich (toasted),0.84,227.42,2.11,2.28,13.01,7.79,mushroom and cheese sandwich (toasted)
6.32,14.48,457.94,169.22,21.42,Cheese and tomato sandwich (toasted) (Cheese aur tamatar ke sandwich (toasted)),0.82,224.58,2.67,1.78,12.95,6.82,cheese and tomato sandwich (toasted) (cheese aur tamatar ke sandwich (toasted))
14.11,21.01,262.63,64.15,25.17,Pea potato sandwich (toasted) (Matar aloo ka sandwich),1.11,164.9,1.33,2.89,5.43,4.6,pea potato sandwich (toasted) (matar aloo ka sandwich)
4.85,52.13,268.9,274.1,24.05,Paneer pea sandwich (toasted) (Paneer matar ka sandwich),1.26,249.56,6.4,2.12,11.98,12.4,paneer pea sandwich (toasted) (paneer matar ka sandwich)
12.97,20.71,327.55,99.99,18.82,Chicken sandwich (toasted),0.99,167.37,2.13,1.64,5.32,12.08,chicken sandwich (toasted)
5.5,18.29,290.07,70.79,20.26,Pea keema sandwich (toasted) (Matar aur keema ka sandwich),1.51,171.78,1.94,2.45,5.61,11.06,pea keema sandwich (toasted) (matar aur keema ka sandwich)
16.19,56.9,277.49,107.73,18.49,Classic club sandwich,1.09,200.83,1.86,1.62,11.56,6.74,classic club sandwich
6.92,8.87,128.78,43.44,11.15,Sesame toast,0.72,495.19,1.46,1.32,49.38,1.9,sesame toast
5.03,17.58,15.89,75.88,8.87,Cracked wheat porridge (Meetha daliya),0.32,81.57,5.12,0.62,4.08,2.64,cracked wheat porridge (meetha daliya)
5.03,22.71,23.21,108.52,12.39,Semolina porridge (Suji/Rava daliya),0.36,100.89,7.54,0.7,4.08,3.75,semolina porridge (suji/rava daliya)
5.03,23.98,16.14,76.83,8.77,Oatmeal Porridge,0.28,72.85,5.2,0.39,3.22,2.6,oatmeal porridge
4.82,43.87,26.55,106.47,14.95,Cornflakes with milk,0.42,117.33,9.97,0.78,5.12,3.59,cornflakes with milk
